id,canonicalSmiles,inchiKey,drugType,blackBoxWarning,name,yearOfFirstApproval,maximumClinicalTrialPhase,parentId,hasBeenWithdrawn,isApproved,tradeNames,synonyms,crossReferences,childChemblIds,linkedDiseases,linkedTargets,description
CHEMBL2104391,CCCCCCCCCCCCCC(=O)NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(=O)O)NC(=O)CNC(=O)[C@@H]1CSSC[C@@H](C(=O)N[C@@H](CC(N)=O)C(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@@H]2CSSC[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CN)[C@@H](C)CC)C(C)C)C(=O)N[C@@H](CSSC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc3c[nH]cn3)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](N)Cc3ccccc3)C(C)C)C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](Cc3c[nH]cn3)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc3ccc(O)cc3)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N1)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N2)[C@@H](C)O)C(=O)O,UGOZVNFCFYTPAZ-IOXYNQHNSA-N,Protein,False,INSULIN DETEMIR,2004.0,4.0,,False,True,"['Ins levemir' 'Levemir' 'Levemir flexpen' 'Levemir flextouch'
 'Levemir innolet' 'Levemir penfill']","['Detemir' 'Insulin detemir' 'Insulin,detemir,human' 'NN-304']","[('DailyMed', array(['insulin%20detemir%20recombinant'], dtype=object)), ('DrugCentral', array(['4985'], dtype=object)), ('EMA', array(['https://www.ema.europa.eu/en/medicines/human/EPAR/levemir'],
      dtype=object))]",,"{'rows': array(['EFO_0003914', 'MONDO_0005148', 'MONDO_0005147', 'MONDO_0009061',
       'EFO_0000400', 'EFO_0000537', 'EFO_0001645', 'HP_0003124'],
      dtype=object), 'count': 8}",[ENSG00000171105],Protein drug with a maximum clinical trial phase of IV (across all indications) that was first approved in 2004 and has 3 approved and 5 investigational indications.
CHEMBL2108785,,,Antibody drug conjugate,False,ZOLIMOMAB ARITOX,,2.0,,False,False,[],"['H-65-RTA' 'H-65RTA' 'H65-RTA' 'Orthozyme cd 5 plus' 'Xoma zyme h 65'
 'ZX-CD5' 'Zolimomab aritox']",,,,[ENSG00000110448],Antibody drug conjugate drug with a maximum clinical trial phase of II.
CHEMBL2109191,,,Antibody,False,GALIXIMAB,,3.0,,False,False,[],['Galiximab' 'IDEC-114'],,,"{'rows': array(['EFO_0000574', 'EFO_0005952'], dtype=object), 'count': 2}",[ENSG00000121594],Antibody drug with a maximum clinical trial phase of III (across all indications) and has 2 investigational indications.
CHEMBL2165620,O=C(O)c1ccc(NC(=O)[C@H](CC2CCCC2)n2cnc(C(F)(F)F)c2)nc1,GKMLFBRLRVQVJO-ZDUSSCGKSA-N,Small molecule,False,PF-04991532,,2.0,,False,False,[],['Pf-04991532'],"[('drugbank', array(['DB11765'], dtype=object))]",,"{'rows': array(['MONDO_0005148'], dtype=object), 'count': 1}",[ENSG00000106633],Small molecule drug with a maximum clinical trial phase of II and has 1 investigational indication.
CHEMBL259084,O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1,HHFBDROWDBDFBR-UHFFFAOYSA-N,Small molecule,False,MLN-8054,,1.0,,False,False,[],['MLN 8054' 'MLN-8054' 'Mln-8054' 'Mln8054'],"[('PubChem', array(['103904597', '174006403', '50100109'], dtype=object)), ('drugbank', array(['DB13061'], dtype=object))]",['CHEMBL3586469'],"{'rows': array(['EFO_0003869', 'EFO_0003860', 'MONDO_0004992', 'EFO_0004288'],
      dtype=object), 'count': 4}",[ENSG00000087586],Small molecule drug with a maximum clinical trial phase of I (across all indications) and has 4 investigational indications.
CHEMBL282052,Cc1ccccc1-n1c(C)nc2ccccc2c1=O,JEYCTXHKTXCGPB-UHFFFAOYSA-N,Small molecule,False,METHAQUALONE,,4.0,,True,True,[],"['CI-705' 'CN 38703' 'CN-38703' 'Methaqualone' 'Methaqualoneinone'
 'Metolquizolone' 'NSC-111388' 'NSC-111388-' 'NSC-126877' 'NSC-631628'
 'QZ-2' 'R-148' 'TR-495']","[('PubChem', array(['144206055', '144206422', '24804237'], dtype=object)), ('Wikipedia', array(['Methaqualone'], dtype=object)), ('drugbank', array(['DB04833'], dtype=object)), ('chEBI', array(['6821'], dtype=object))]",['CHEMBL2106829'],,"[ENSG00000022355,ENSG00000145864,ENSG00000113327,ENSG00000166206,ENSG00000109158,ENSG00000182256,ENSG00000268089,ENSG00000011677,ENSG00000094755,ENSG00000187730,ENSG00000163285,ENSG00000163288,ENSG00000102287,ENSG00000151834,ENSG00000186297,ENSG00000145863]",Small molecule drug with a maximum clinical trial phase of IV. It was withdrawn in at least one region.
CHEMBL291657,C#CCN(c1nc(-c2cc(C)c(OC)cc2Cl)c(C)s1)[C@@H](CC1CC1)c1ccc(C)c(F)c1,IEAKXXNRGSLYTQ-DEOSSOPVSA-N,Small molecule,False,CRINECERFONT,,3.0,,False,False,[],"['06-RORI' 'Crinecerfont' 'NBI-74788' 'Nbi-74788' 'SSR125543' 'Ssr 125543'
 'Ssr-125543' 'Ssr125543']","[('USAN', array(['https://searchusan.ama-assn.org/finder/usan/search/CRINECERFONT/relevant/1/'],
      dtype=object)), ('chEBI', array(['34969'], dtype=object))]",['CHEMBL1628268'],"{'rows': array(['MONDO_0002050', 'MONDO_0018479'], dtype=object), 'count': 2}",[ENSG00000120088],Small molecule drug with a maximum clinical trial phase of III (across all indications) and has 2 investigational indications.
CHEMBL296522,COc1cc(N)c(Cl)cc1C(=O)NC1CCN2CCCC1C2,GZSKEXSLDPEFPT-UHFFFAOYSA-N,Small molecule,False,RENZAPRIDE,,3.0,,False,False,[],['ATL-1251' 'Renzapride'],,,"{'rows': array(['EFO_0000555'], dtype=object), 'count': 1}","[ENSG00000164270,ENSG00000166736,ENSG00000186038,ENSG00000149305,ENSG00000186090,ENSG00000178084]",Small molecule drug with a maximum clinical trial phase of III and has 1 investigational indication.
CHEMBL3039540,,,Antibody,True,ADUCANUMAB,2021.0,4.0,,False,True,['Aduhelm'],['Aducanumab' 'Aducanumab avwa' 'BIIB-037' 'BIIB037'],,,"{'rows': array(['MONDO_0004975', 'HP_0000726'], dtype=object), 'count': 2}",[ENSG00000142192],Antibody drug with a maximum clinical trial phase of IV (across all indications) that was first approved in 2021 and is indicated for alzheimer disease and dementia. This drug has a black box warning from the FDA.
CHEMBL3039547,,,Gene,False,PEXASTIMOGENE DEVACIREPVEC,,3.0,,False,False,[],['JX-594' 'Pexastimogene devacirepvec'],,,"{'rows': array(['EFO_0009709', 'EFO_0002617', 'EFO_0000681', 'EFO_0000182',
       'MONDO_0008170', 'EFO_0000756', 'EFO_0000616', 'EFO_0000365',
       'EFO_1001951'], dtype=object), 'count': 9}",[ENSG00000164400],Gene drug with a maximum clinical trial phase of III (across all indications) and has 9 investigational indications.
CHEMBL3301606,CC1(C)CN(C(=O)c2ccc(-c3cccc4nc(NC(=O)C5CC5)nn34)cc2)C1,MPYACSQFXVMWNO-UHFFFAOYSA-N,Small molecule,False,SOLCITINIB,,2.0,,False,False,[],"['G-154578' 'G154578' 'GLPG-0778' 'GLPG-0788' 'GLPG0778' 'GSK-2586184'
 'GSK-2586184A' 'GSK2586184A' 'Glpg-0778' 'Gsk-2586184' 'Solcitinib']",,,"{'rows': array(['MONDO_0007915', 'EFO_0000676', 'EFO_0000729'], dtype=object), 'count': 3}",[ENSG00000162434],Small molecule drug with a maximum clinical trial phase of II (across all indications) and has 3 investigational indications.
CHEMBL3545011,O[C@@H]1[C@H](O)[C@@H](CSc2ccccc2F)O[C@H]1n1cnc2c(N[C@@H]3CCC[C@H]3O)ncnc21,IZRXENCTXNMAMI-DIJFLQFKSA-N,Small molecule,False,GS-9667,,1.0,,False,False,[],['CVT 3619' 'CVT-3619' 'Gs-9667'],,,,[ENSG00000163485],Small molecule drug with a maximum clinical trial phase of I.
CHEMBL3545371,,,Antibody drug conjugate,False,DENINTUZUMAB MAFODOTIN,,2.0,,False,False,[],['Denintuzumab mafodotin' 'SGN-19A' 'SGN-CD19A'],,,"{'rows': array(['EFO_1001469', 'EFO_0000220', 'EFO_0000403', 'EFO_0000309',
       'MONDO_0018906'], dtype=object), 'count': 5}",[ENSG00000177455],Antibody drug conjugate drug with a maximum clinical trial phase of II (across all indications) and has 5 investigational indications.
CHEMBL360055,CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC,OZLPUNFFCJDMJD-UHFFFAOYSA-N,Small molecule,False,GALLAMINE,1982.0,4.0,,False,True,[],['Gallamine'],"[('PubChem', array(['11111237', '11111238', '124880248', '26756602', '90341095'],
      dtype=object))]",['CHEMBL1200993'],,"[ENSG00000138435,ENSG00000196811,ENSG00000170175,ENSG00000135902,ENSG00000108556]",Small molecule drug with a maximum clinical trial phase of IV that was first approved in 1982.
CHEMBL396778,C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,NEMGRZFTLSKBAP-LBPRGKRZSA-N,Small molecule,False,SAFINAMIDE,2015.0,4.0,,False,True,['Xadago'],['EMD 1195686' 'EMD-1195686' 'Safinamide'],"[('Wikipedia', array(['Safinamide'], dtype=object)), ('drugbank', array(['DB06654'], dtype=object))]",['CHEMBL48582'],"{'rows': array(['EFO_1001050', 'EFO_0001421', 'MONDO_0005180', 'EFO_0003086',
       'MONDO_0005180'], dtype=object), 'count': 5}",[ENSG00000069535],Small molecule drug with a maximum clinical trial phase of IV (across all indications) that was first approved in 2015 and is indicated for parkinson disease and has 3 investigational indications.
CHEMBL3989401,NCCC(O)(P(=O)([O-])O)P(=O)([O-])O.O.O.O.O.O.[Na+].[Na+],CZYWHNTUXNGDGR-UHFFFAOYSA-L,Small molecule,False,PAMIDRONATE DISODIUM,1991.0,4.0,CHEMBL834,False,True,['Aredia' 'Pamidronate disodium'],"['CGP 23339AE' 'CGP-23339AE' 'Disodium pamidronate' 'Pamidronate disodium'
 'Pamidronate disodium hydrate' 'Pamidronate disodium pentahydrate']","[('DailyMed', array(['pamidronate%20disodium'], dtype=object))]",,"{'rows': array(['EFO_1001164', 'EFO_0001378', 'MONDO_0007254', 'MONDO_0019019'],
      dtype=object), 'count': 4}",[ENSG00000160752],Small molecule drug with a maximum clinical trial phase of IV (across all indications) that was first approved in 1991 and has 4 investigational indications.
CHEMBL4167360,Cc1cc([C@H](C)Nc2nccc(N3C(=O)OC[C@@H]3[C@@H](C)F)n2)ncc1-c1ccnc(C(F)(F)F)c1,DCGDPJCUIKLTDU-QWQRMKEZSA-N,Small molecule,False,IDH305,,2.0,,False,False,[],['Idh305'],,,"{'rows': array(['EFO_0005543', 'EFO_0000222', 'MONDO_0004992'], dtype=object), 'count': 3}",[ENSG00000138413],Small molecule drug with a maximum clinical trial phase of II (across all indications) and has 3 investigational indications.
CHEMBL454138,CC(C)OC(=O)C1=CN(C(=O)c2ccc(F)c(F)c2)CC(C)(C)c2c1[nH]c1ccccc21,INASOKQDNHHMRE-UHFFFAOYSA-N,Small molecule,False,TUROFEXORATE ISOPROPYL,,2.0,,False,False,[],['FXR-450' 'Turofexorate isopropyl' 'WAY-362450' 'XL-335' 'XL335'],"[('PubChem', array(['137275949'], dtype=object)), ('drugbank', array(['DB12719'], dtype=object))]",,,[ENSG00000012504],Small molecule drug with a maximum clinical trial phase of II.
CHEMBL5095031,CCCCCCN(CCOc1ccc(CCCCNC(=N)NC(=O)c2nc(Cl)c(N)nc2N)cc1)C[C@H](O)C(O)[C@H](O)[C@H](O)CO,HBZAZSCNDMDWEU-GNZRQIOVSA-N,Small molecule,False,IDREVLORIDE,,2.0,,False,False,[],['GS-560876' 'GS-5737' 'Idrevloride' 'P-1037' 'VRT-1499138' 'VX-371'],"[('USAN', array(['https://searchusan.ama-assn.org/finder/usan/search/IDREVLORIDE/relevant/1/'],
      dtype=object))]",,"{'rows': array(['EFO_0000684', 'MONDO_0016575', 'MONDO_0009061'], dtype=object), 'count': 3}","[ENSG00000111319,ENSG00000168447,ENSG00000166828]",Small molecule drug with a maximum clinical trial phase of II (across all indications) and has 3 investigational indications.
CHEMBL572881,CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc21,RAHBGWKEPAQNFF-UHFFFAOYSA-N,Small molecule,False,MOTESANIB,,3.0,,False,False,[],['AMG 706' 'AMG-706' 'Motesanib'],"[('PubChem', array(['137276049', '50100087'], dtype=object)), ('drugbank', array(['DB05575'], dtype=object)), ('chEBI', array(['51098'], dtype=object))]",['CHEMBL2107357'],"{'rows': array(['MONDO_0007254', 'MONDO_0021063', 'MONDO_0008903', 'MONDO_0007254',
       'EFO_1000657', 'MONDO_0007576', 'MONDO_0002087', 'EFO_0003060',
       'MONDO_0008170', 'MONDO_0011719', 'EFO_0002618', 'EFO_0000616',
       'EFO_0007331', 'EFO_0003060', 'MONDO_0002158', 'MONDO_0002108',
       'EFO_0004243', 'EFO_0000574', 'MONDO_0016537'], dtype=object), 'count': 19}","[ENSG00000102755,ENSG00000037280,ENSG00000128052,ENSG00000113721,ENSG00000134853,ENSG00000157404,ENSG00000165731]",Small molecule drug with a maximum clinical trial phase of III (across all indications) and has 18 investigational indications.
CHEMBL10316,c1ccc2c(c1)OCC(C1=NCCN1)O2,HPMRFMKYPGXPEP-UHFFFAOYSA-N,Small molecule,False,IDAZOXAN,,3.0,,False,False,[],['Dl-idazoxan' 'Idazoxan' 'NSC-759867' 'RX-781094' 'Racemic idazoxan'],"[('PubChem', array(['104171177', '144203724', '170466595', '26751897', '90341761'],
      dtype=object)), ('Wikipedia', array(['Idazoxan'], dtype=object)), ('drugbank', array(['DB12551'], dtype=object)), ('chEBI', array(['5862'], dtype=object))]",['CHEMBL543467'],"{'rows': array(['MONDO_0002009', 'MONDO_0004975'], dtype=object), 'count': 2}","[ENSG00000150594,ENSG00000184160,ENSG00000274286]",Small molecule drug with a maximum clinical trial phase of III (across all indications) and has 2 investigational indications.
CHEMBL1200629,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CCCCC1.[Br-],VEPSYABRBFXYIB-PWXDFCLTSA-M,Small molecule,True,VECURONIUM BROMIDE,1984.0,4.0,CHEMBL1201219,False,True,['Musculax' 'Norcuron' 'Vecuronium bromide'],"['NSC-759184' 'ORG NC 45' 'ORG-NC 45'
 'Pancuronium bromide impurity, vecuronium bromide -' 'Vecuronium bromide']","[('DailyMed', array(['vecuronium%20bromide'], dtype=object)), ('PubChem', array(['144206024', '170465295'], dtype=object)), ('chEBI', array(['9940'], dtype=object))]",,,"[ENSG00000138435,ENSG00000196811,ENSG00000170175,ENSG00000135902,ENSG00000108556]",Small molecule drug with a maximum clinical trial phase of IV that was first approved in 1984. This drug has a black box warning from the FDA.
CHEMBL1201568,,,Protein,False,PEGFILGRASTIM,2002.0,4.0,,False,True,['Fulphila' 'Neulasta' 'Neulasta sureclick'],"['B-12019' 'B12019' 'Cegfila' 'Chs-1701' 'Fulphila' 'Fylnetra'
 'Granulocyte colony-stimulating factor pegfilgrastim' 'Hsp-130'
 'LA EP 2006' 'LA EP-2006' 'La-ep2006' 'Lupifil-p' 'MYL-1401H' 'Msb-11455'
 'Msb11455' 'Neupopeg' 'Nyvepria' 'Peg-filgrastim' 'Pegfilgrastim'
 'Pegfilgrastim (neulasta)' 'Pegfilgrastim apgf'
 'Pegfilgrastim biosimilar (lupin)' 'Pegfilgrastim biosimilar (pfizer)'
 'Pegfilgrastim biosimilar (sandoz)' 'Pegfilgrastim biosimilar - lupin'
 'Pegfilgrastim bmez' 'Pegfilgrastim cbqv' 'Pegfilgrastim for bioassay'
 'Pegfilgrastim fpgk' 'Pegfilgrastim jmdb' 'Pegfilgrastim pbbk'
 'Pegfilgrastim-apgf' 'Pegfilgrastim-bmez' 'Pegfilgrastim-cbqv'
 'Pegfilgrastim-fpgk' 'Pegfilgrastim-jmdb' 'Pegfilgrastim-ljfd'
 'Pegfilgrastim-pbbk' 'Pelmeg' 'Pf-06881894' 'Ql-0605' 'Ql0605'
 'Stimufend' 'TPI-120' 'Udenyca' 'Ziextenzo']","[('DailyMed', array(['pegfilgrastim', 'pegfilgrastim-bmez', 'pegfilgrastim-cbqv',
       'pegfilgrastim-jmdb'], dtype=object)), ('DrugCentral', array(['4986'], dtype=object)), ('EMA', array(['https://www.ema.europa.eu/en/medicines/human/EPAR/fulphila-0'],
      dtype=object)), ('Wikipedia', array(['Pegfilgrastim'], dtype=object))]",,"{'rows': array(['EFO_0007532', 'EFO_0000183', 'EFO_0000544', 'MONDO_0001657',
       'MONDO_0004192', 'EFO_0000756', 'EFO_0000621', 'EFO_0006861',
       'MONDO_0008315', 'MONDO_0004643', 'EFO_0000305', 'EFO_0000702',
       'EFO_0000096', 'EFO_0000181', 'EFO_1000796', 'MONDO_0018906',
       'EFO_0000222', 'EFO_0006859', 'EFO_0000198', 'MONDO_0002087',
       'MONDO_0001056', 'MONDO_0008380', 'EFO_0004252', 'EFO_1001469',
       'EFO_0003060', 'MONDO_0001187', 'EFO_1001951', 'MONDO_0007254',
       'EFO_1000657', 'EFO_0003869', 'EFO_0002913', 'EFO_0000211',
       'EFO_0000574', 'EFO_0008528', 'EFO_0001645', 'MONDO_0001475',
       'EFO_0000403', 'MONDO_0002158', 'EFO_0000514', 'MONDO_0005147',
       'MONDO_0009348', 'MONDO_0002974', 'EFO_0000196', 'MONDO_0008170',
       'EFO_0002939', 'EFO_0000691', 'MONDO_0004992', 'EFO_0000616',
       'EFO_0002618', 'EFO_0007416', 'EFO_0000220', 'EFO_0005537',
       'MONDO_0008903', 'EFO_0001642', 'MONDO_0021063', 'MONDO_0006058',
       'EFO_0005952', 'MONDO_0007576', 'MONDO_0004986', 'EFO_0000637',
       'EFO_0000571', 'EFO_0000681', 'EFO_0000565', 'HP_0001915',
       'EFO_0001378'], dtype=object), 'count': 65}",[ENSG00000119535],Protein drug with a maximum clinical trial phase of IV (across all indications) that was first approved in 2002 and has 4 approved and 61 investigational indications.
CHEMBL1201576,,,Antibody,True,RITUXIMAB,1997.0,4.0,,False,True,['Mabthera' 'Mabthera rituxan' 'Rituxan' 'Ruxience'],"['ABP-798' 'ABP798' 'BI695500' 'Bi 695500' 'Bi-695500' 'Blitzima' 'CT-P10'
 'Gp2013' 'HS-006' 'HS-006 (RITUXIMAB BIOSIMILAR)' 'HS006' 'IDEC-102'
 'IDEC-C2B8' 'Mk-8808' 'Pf-05280586' 'R-105 IDEC-102' 'RG-105'
 'RHCACD20MA' 'Riabni' 'Ritemvia' 'Rituximab'
 'Rituximab (genetical recombination)' 'Rituximab (rituxan)'
 'Rituximab abbs' 'Rituximab arrx' 'Rituximab biosimilar (amgen)'
 'Rituximab biosimilar (celltrion)' 'Rituximab biosimilar (pfizer)'
 'Rituximab biosimilar - celltrion' 'Rituximab biosimilar -merck'
 'Rituximab pvvr' 'Rituximab-abbs' 'Rituximab-arrx'
 'Rituximab-boehringer ingelheim' 'Rituximab-ct-p10' 'Rituximab-pfizer'
 'Rituximab-pvvr' 'Ruxience' 'SAIT-101' 'SAIT101' 'Truxima' 'Tuxella'
 'Usp mab 001, monoclonal igg1' 'Zuberitamab']","[('DailyMed', array(['rituximab', 'rituximab-abbs', 'rituximab-pvvr'], dtype=object)), ('DrugCentral', array(['4975'], dtype=object)), ('EMA', array(['https://www.ema.europa.eu/en/medicines/human/EPAR/ruxience'],
      dtype=object)), ('Wikipedia', array(['Rituximab'], dtype=object))]",,"{'rows': array(['MONDO_0002334', 'EFO_0008518', 'EFO_0000309', 'EFO_0003032',
       'EFO_0009441', 'Orphanet_365', 'EFO_0007187', 'MONDO_0007915',
       'EFO_0003840', 'EFO_0000191', 'EFO_1001938', 'EFO_0009538',
       'EFO_0000707', 'EFO_0004244', 'MONDO_0004095', 'EFO_0004540',
       'EFO_0002617', 'MONDO_0010602', 'EFO_1000783', 'MONDO_0011382',
       'EFO_1000868', 'MONDO_0002462', 'EFO_0000220', 'EFO_1001264',
       'MONDO_0001437', 'MONDO_0019391', 'EFO_0003884', 'EFO_0000198',
       'EFO_0003898', 'HP_0000093', 'EFO_0000339', 'EFO_0004288',
       'MONDO_0044881', 'EFO_0007316', 'EFO_0003144', 'MONDO_0000873',
       'MONDO_0019338', 'EFO_0008522', 'MONDO_0004992', 'EFO_0000621',
       'EFO_0004254', 'MONDO_0017719', 'EFO_0000209', 'EFO_0000772',
       'HP_0001871', 'EFO_1000956', 'EFO_0000729', 'EFO_0004255',
       'EFO_0004256', 'EFO_0003086', 'EFO_0000222', 'EFO_0007332',
       'EFO_0000095', 'EFO_0000540', 'EFO_0000183', 'EFO_0009562',
       'EFO_0004236', 'EFO_0003778', 'EFO_0005297', 'EFO_0000389',
       'EFO_0002689', 'MONDO_0021117', 'MONDO_0018906', 'EFO_1002048',
       'MONDO_0013730', 'EFO_0008610', 'EFO_0005761', 'EFO_0003780',
       'EFO_1000749', 'EFO_0005140', 'MONDO_0000432', 'EFO_0005952',
       'EFO_0004826', 'EFO_0000255', 'EFO_0006803', 'EFO_1001161',
       'EFO_0004719', 'MONDO_0001718', 'EFO_0004145', 'MONDO_0015760',
       'MONDO_0005090', 'EFO_0004289', 'EFO_0000616', 'EFO_1000131',
       'MONDO_0000870', 'EFO_0006803', 'HP_0001915', 'MONDO_0015564',
       'EFO_1001051', 'MONDO_0016537', 'EFO_0003100', 'MONDO_0005147',
       'EFO_0005531', 'EFO_0004599', 'MONDO_0018922', 'MONDO_0008315',
       'MONDO_0018904', 'EFO_1001486', 'MONDO_0009348', 'MONDO_0018896',
       'EFO_0007160', 'EFO_0000565', 'EFO_0001378', 'HP_0002196',
       'EFO_0007498', 'EFO_1000784', 'MONDO_0017276', 'EFO_0003860',
       'EFO_1000318', 'EFO_0000096', 'EFO_0000403', 'EFO_1001469',
       'EFO_1000630', 'EFO_0000574', 'EFO_0000717', 'MONDO_0044917',
       'EFO_0003897', 'MONDO_0020547', 'EFO_0000557', 'EFO_0000699',
       'MONDO_0001023', 'EFO_0000094', 'EFO_0004991', 'EFO_0000685',
       'EFO_0000384', 'EFO_0009606', 'EFO_0003869', 'EFO_0003929',
       'EFO_0001423', 'EFO_0007359', 'EFO_1001779', 'EFO_0007208',
       'EFO_0003818', 'EFO_1001383', 'EFO_0008520', 'EFO_0001642',
       'MONDO_0005301', 'MONDO_0001549', 'EFO_0000765', 'EFO_0000768',
       'EFO_1001466', 'EFO_1001365'], dtype=object), 'count': 142}",[ENSG00000156738],Antibody drug with a maximum clinical trial phase of IV (across all indications) that was first approved in 1997 and has 13 approved and 129 investigational indications. This drug has a black box warning from the FDA.
CHEMBL1201745,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)[O-].C[N+](C)(C)CCO,JWAZHODZSADEHB-UHFFFAOYSA-M,Small molecule,False,CHOLINE FENOFIBRATE,2008.0,4.0,CHEMBL981,False,True,['Trilipix'],['ABT-335' 'Choline fenofibrate' 'Fenofibric acid choline salt'],"[('DailyMed', array(['choline%20fenofibrate'], dtype=object))]",,"{'rows': array(['EFO_0000319', 'EFO_0001645', 'HP_0003124', 'Orphanet_309005',
       'Orphanet_79211'], dtype=object), 'count': 5}",[ENSG00000186951],Small molecule drug with a maximum clinical trial phase of IV (across all indications) that was first approved in 2008 and is indicated for cardiovascular disease and has 4 investigational indications.
CHEMBL1324,Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,MIQPIUSUKVNLNT-UHFFFAOYSA-N,Small molecule,True,TOLCAPONE,1997.0,4.0,,True,True,['Tasmar' 'Tolcapone'],['RO 40-7592' 'RO-40-7592' 'RO-407592' 'Tolcapone'],"[('DailyMed', array(['tolcapone'], dtype=object)), ('EMA', array(['https://www.ema.europa.eu/en/medicines/human/EPAR/tasmar'],
      dtype=object)), ('PubChem', array(['144206516', '144212731', '170465081', '50126317'], dtype=object)), ('Wikipedia', array(['Tolcapone'], dtype=object)), ('drugbank', array(['DB00323'], dtype=object)), ('chEBI', array(['63630'], dtype=object))]",,"{'rows': array(['HP_0001399', 'EFO_0002610', 'EFO_0003768', 'MONDO_0043510',
       'MONDO_0005180', 'EFO_0007046', 'MONDO_0005090', 'MONDO_0007079',
       'EFO_0004242', 'EFO_0003096', 'EFO_0004699', 'MONDO_0002046',
       'EFO_0000621'], dtype=object), 'count': 13}",[ENSG00000093010],Small molecule drug with a maximum clinical trial phase of IV (across all indications) that was first approved in 1997 and is indicated for hepatic failure and parkinson disease and has 11 investigational indications. It was withdrawn in at least one region. This drug has a black box warning from the FDA.
CHEMBL2062266,COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@@]341.O=C(O)C(O)C(O)C(=O)O,ZGSZBVAEVPSPFM-FFHNEAJVSA-N,Small molecule,False,DIHYDROCODEINE BITARTRATE,1983.0,4.0,CHEMBL1595,False,True,[],"['Codeine, dihydro-, tartrate (1:1)' 'DF 118' 'DF-118'
 'Dihydrocodeine bitartrate' 'Dihydrocodeine bitartrate cii'
 'Dihydrocodeine hydrogen tartrate' 'Dihydrocodeine phosphate'
 'Dihydrocodeine tartrate' 'Dihydroneopine' 'Drocode' 'NSC-117857']","[('DailyMed', array(['dihydrocodeine%20bitartrate'], dtype=object))]",,"{'rows': array(['EFO_0003843'], dtype=object), 'count': 1}",[ENSG00000112038],Small molecule drug with a maximum clinical trial phase of IV that was first approved in 1983 and is indicated for pain.
